date,V36612,V36613,V1160788296,V1038114416,v1146067261,v1154426989,v1146067262,v1146067263,v1154426990,V36634,V44201362,v1154426991,V36635,V36610,V36625,V36628,V36636,v1146067264,V1203435186,V1210798115,V36632,V1490410223,V1490410224,V36624
07/05/1986,2400,10115,,,,,,,,4666,,,2565,19746,15537,14,2685,,,,1510,,,19746
14/05/1986,2771,10115,,,,,,,,4630,,,2339,19855,15682,15,2704,,,,1454,,,19855
21/05/1986,3164,10124,,,,,,,,4619,,,2168,20074,15687,243,2410,,,,1735,,,20074
28/05/1986,3904,10192,,,,,,,,4500,,,1882,20479,15730,179,3152,,,,1417,,,20479
04/06/1986,3820,10192,,,,,,,,4362,,,1487,19861,15758,610,2391,,,,1101,,,19861
11/06/1986,3910,10192,,,,,,,,4253,,,1485,19840,15818,258,2646,,,,1119,,,19840
18/06/1986,3745,10192,,,,,,,,4263,,,2016,20216,15782,11,2707,,,,1717,,,20216
25/06/1986,3936,10203,,,,,,,,4201,,,1572,19913,16015,96,2619,,,,1182,,,19913
02/07/1986,3812,10203,,,,,,,,4572,,,2736,21325,16295,461,2253,,,,2316,,,21325
09/07/1986,4181,10277,,,,,,,,4137,,,2228,20824,16389,98,2940,,,,1397,,,20824
16/07/1986,4506,10297,,,,,,,,4123,,,855,19781,16201,862,2187,,,,531,,,19781
23/07/1986,4366,10264,,,,,,,,3975,,,899,19503,16126,595,2180,,,,602,,,19503
30/07/1986,4693,10339,,,,,,,,3929,,,911,19872,16257,560,2424,,,,632,,,19872
06/08/1986,4680,10339,,,,,,,,3994,,,728,19741,16465,462,2346,,,,469,,,19741
13/08/1986,4540,10345,,,,,,,,3844,,,687,19415,16385,288,2284,,,,458,,,19415
20/08/1986,4166,10345,,,,,,,,3771,,,850,19133,16136,12,2521,,,,464,,,19133
27/08/1986,4239,10346,,,,,,,,3731,,,1013,19329,16272,16,2388,,,,653,,,19329
03/09/1986,4211,10420,,,,,,,,3830,,,1001,19462,16461,14,2360,,,,627,,,19462
10/09/1986,4481,10420,,,,,,,,3811,,,943,19654,16415,296,2176,,,,768,,,19654
17/09/1986,4588,10420,,,,,,,,3795,,,777,19580,16164,420,2433,,,,563,,,19580
24/09/1986,4679,10425,,,,,,,,3772,,,833,19708,16144,732,2185,,,,648,,,19708
01/10/1986,5211,10323,,,,,,,,3823,,,714,20070,16204,901,2357,,,,609,,,20070
08/10/1986,4975,10274,,,,,,,,3528,,,784,19561,16417,191,2239,,,,715,,,19561
15/10/1986,5084,10275,,,,,,,,3657,,,836,19851,16504,14,2654,,,,679,,,19851
22/10/1986,5530,10269,,,,,,,,3440,,,856,20096,16275,650,2382,,,,788,,,20096
29/10/1986,5724,10368,,,,,,,,3157,,,839,20087,16205,532,2538,,,,812,,,20087
05/11/1986,5810,10368,,,,,,,,3470,,,829,20477,16384,984,2461,,,,648,,,20477
12/11/1986,5974,10368,,,,,,,,2520,,,810,19673,16555,107,2368,,,,643,,,19673
19/11/1986,6151,10368,,,,,,,,2009,,,822,19350,16435,144,2070,,,,700,,,19350
26/11/1986,6267,10368,,,,,,,,1945,,,1194,19774,16362,13,2674,,,,725,,,19774
03/12/1986,7271,10368,,,,,,,,1453,,,836,19929,16657,35,2398,,,,838,,,19929
10/12/1986,7614,10374,,,,,,,,861,,,1333,20182,17017,10,2353,,,,802,,,20182
17/12/1986,7993,10407,,,,,,,,833,,,1469,20702,17329,11,2778,,,,584,,,20702
24/12/1986,8182,10407,,,,,,,,870,,,1200,20659,17824,12,2365,,,,459,,,20659
31/12/1986,7804,10407,,,,,,,,868,,,1866,20945,17911,49,2687,,,,297,,,20945
07/01/1987,7454,10417,,,,,,,,781,,,1047,19700,17387,14,1851,,,,447,,,19700
14/01/1987,7538,10428,,,,,,,,761,,,861,19588,16578,101,2491,,,,418,,,19588
21/01/1987,6194,10418,,,,,,,,761,,,1366,18739,16219,17,2037,,,,465,,,18739
28/01/1987,6749,10418,,,,,,,,757,,,1266,19189,16158,199,2018,,,,814,,,19189
04/02/1987,7055,10493,,,,,,,,726,,,992,19266,16223,566,1766,,,,711,,,19266
11/02/1987,6848,10493,,,,,,,,774,,,682,18797,16243,616,1478,,,,460,,,18797
18/02/1987,6916,10493,,,,,,,,715,,,1063,19187,16135,351,1838,,,,863,,,19187
25/02/1987,6660,10592,,,,,,,,701,,,1359,19312,16160,13,2395,,,,745,,,19312
04/03/1987,6460,10592,,,,,,,,710,,,1092,18854,16236,15,2001,,,,603,,,18854
11/03/1987,6095,10588,,,,,,,,699,,,1789,19170,16281,12,2253,,,,624,,,19170
18/03/1987,5789,10506,,,,,,,,722,,,2447,19464,16122,14,2237,,,,1092,,,19464
25/03/1987,6001,10506,,,,,,,,678,,,2109,19294,16111,12,2355,,,,815,,,19294
01/04/1987,6209,10506,,,,,,,,684,,,2165,19563,16161,10,2840,,,,552,,,19563
08/04/1987,6412,10506,,,,,,,,664,,,2012,19595,16329,11,2642,,,,613,,,19595
15/04/1987,6780,10506,,,,,,,,903,,,2027,20216,16459,7,3002,,,,748,,,20216
22/04/1987,8016,10526,,,,,,,,646,,,919,20108,16499,75,2765,,,,769,,,20108
29/04/1987,8213,10527,,,,,,,,692,,,868,20299,16467,1123,1960,,,,749,,,20299
06/05/1987,8397,10560,,,,,,,,684,,,790,20432,16649,1055,2022,,,,706,,,20432
13/05/1987,7895,10560,,,,,,,,622,,,892,19969,16777,11,2373,,,,808,,,19969
20/05/1987,8084,10561,,,,,,,,614,,,893,20152,16867,181,2392,,,,712,,,20152
27/05/1987,8196,10571,,,,,,,,611,,,1003,20382,16872,15,2784,,,,710,,,20382
03/06/1987,8243,10514,,,,,,,,604,,,689,20050,16937,108,2497,,,,508,,,20050
10/06/1987,8506,10514,,,,,,,,642,,,764,20426,17056,346,2360,,,,664,,,20426
17/06/1987,8652,10514,,,,,,,,667,,,707,20540,17114,794,2077,,,,554,,,20540
24/06/1987,8798,10525,,,,,,,,657,,,795,20775,17393,248,2506,,,,628,,,20775
01/07/1987,9343,10544,,,,,,,,607,,,833,21327,17671,225,2770,,,,661,,,21327
08/07/1987,8746,10361,,,,,,,,557,,,1061,20725,17762,12,2296,,,,655,,,20725
15/07/1987,8888,10361,,,,,,,,545,,,1342,21136,17576,15,2883,,,,663,,,21136
22/07/1987,8689,10361,,,,,,,,594,,,974,20619,17481,12,2453,,,,674,,,20619
29/07/1987,9247,10382,,,,,,,,540,,,1299,21468,17575,10,3126,,,,757,,,21468
05/08/1987,9030,10377,,,,,,,,536,,,742,20684,17765,117,2157,,,,646,,,20684
12/08/1987,9122,10377,,,,,,,,522,,,800,20821,17763,9,2322,,,,728,,,20821
19/08/1987,9096,10426,,,,,,,,496,,,915,20934,17547,13,2733,,,,640,,,20934
26/08/1987,9031,10427,,,,,,,,653,,,980,21091,17559,12,2820,,,,701,,,21091
02/09/1987,9042,10489,,,,,,,,481,,,755,20767,17715,85,2299,,,,668,,,20767
09/09/1987,9082,10489,,,,,,,,464,,,801,20835,17953,8,2175,,,,700,,,20835
16/09/1987,9076,10489,,,,,,,,462,,,967,20994,17748,13,2559,,,,673,,,20994
23/09/1987,8690,10489,,,,,,,,458,,,1536,21173,17515,8,2926,,,,725,,,21173
30/09/1987,8619,10489,,,,,,,,452,,,1345,20905,17527,8,2703,,,,668,,,20905
07/10/1987,8575,10484,,,,,,,,575,,,714,20349,17792,351,1559,,,,647,,,20349
14/10/1987,8961,10484,,,,,,,,433,,,1322,21200,17853,14,2629,,,,704,,,21200
21/10/1987,9103,10520,,,,,,,,420,,,1096,21139,17754,33,2622,,,,730,,,21139
28/10/1987,8746,10520,,,,,,,,418,,,1319,21003,17640,16,2594,,,,752,,,21003
04/11/1987,9097,10520,,,,,,,,464,,,806,20887,17759,11,2214,,,,904,,,20887
11/11/1987,9340,10529,,,,,,,,448,,,899,21216,17905,11,2118,,,,1182,,,21216
18/11/1987,9702,10508,,,,,,,,433,,,748,21391,17872,590,2025,,,,903,,,21391
25/11/1987,9819,10508,,,,,,,,382,,,757,21466,17795,1044,1785,,,,842,,,21466
02/12/1987,9532,10509,,,,,,,,380,,,1085,21506,17927,9,2810,,,,760,,,21506
09/12/1987,9553,10509,,,,,,,,402,,,1029,21493,18386,12,2237,,,,857,,,21493
16/12/1987,9787,10518,,,,,,,,376,,,1620,22301,18675,10,2847,,,,769,,,22301
23/12/1987,10021,10518,,,,,,,,371,,,1860,22770,19204,15,2763,,,,788,,,22770
30/12/1987,9744,10519,,,,,,,,369,,,2847,23478,19602,14,2959,,,,902,,,23478
06/01/1988,9475,10524,,,,,,,,379,,,1292,21669,19155,10,1913,,,,591,,,21669
13/01/1988,8918,10524,,,,,,,,372,,,830,20644,18167,79,1704,,,,694,,,20644
20/01/1988,8388,10524,,,,,,,,372,,,896,20180,17576,362,1508,,,,734,,,20180
27/01/1988,8201,10525,,,,,,,,341,,,902,19970,17445,22,1753,,,,750,,,19970
03/02/1988,8106,10316,,,,,,,,353,,,1165,19940,17522,16,1597,,,,805,,,19940
10/02/1988,8012,10316,,,,,,,,390,,,993,19710,17560,259,1003,,,,888,,,19710
17/02/1988,7526,10316,,,,,,,,404,,,1387,19633,17486,16,1346,,,,784,,,19633
24/02/1988,7735,10321,,,,,,,,426,,,2164,20646,17471,11,2242,,,,922,,,20646
02/03/1988,8325,10326,,,,,,,,316,,,1881,20849,17496,14,2443,,,,896,,,20849
09/03/1988,8836,10338,,,,,,,,311,,,1587,21072,17594,15,2490,,,,973,,,21072
16/03/1988,8759,10364,,,,,,,,330,,,938,20391,17426,172,1804,,,,989,,,20391
23/03/1988,8798,10352,,,,,,,,316,,,962,20428,17419,391,1583,,,,1035,,,20428
30/03/1988,9038,10343,,,,,,,,295,,,1595,21271,17536,11,2687,,,,1036,,,21271
06/04/1988,9011,10343,,,,,,,,292,,,1511,21156,17737,14,2457,,,,948,,,21156
13/04/1988,8663,10343,,,,,,,,307,,,1019,20332,17715,63,1384,,,,1170,,,20332
20/04/1988,9073,10418,,,,,,,,289,,,1054,20834,17597,132,2079,,,,1026,,,20834
27/04/1988,8792,10418,,,,,,,,282,,,1077,20569,17620,11,1881,,,,1056,,,20569
04/05/1988,8615,10419,,,,,,,,272,,,1654,20959,17837,15,2193,,,,915,,,20959
11/05/1988,8620,10419,,,,,,,,269,,,1752,21059,17995,10,1975,,,,1079,,,21059
18/05/1988,8730,10420,,,,,,,,376,,,1456,20983,18102,11,1641,,,,1229,,,20983
25/05/1988,8611,10420,,,,,,,,254,,,2013,21299,18359,16,1823,,,,1101,,,21299
01/06/1988,8011,10477,,,,,,,,254,,,2649,21391,18306,9,2068,,,,1008,,,21391
08/06/1988,8146,10478,,,,,,,,251,,,2640,21515,18368,11,2187,,,,950,,,21515
15/06/1988,8170,10478,,,,,,,,437,,,2472,21558,18317,15,2214,,,,1012,,,21558
22/06/1988,7563,10478,,,,,,,,242,,,3074,21356,18345,11,1867,,,,1133,,,21356
29/06/1988,8596,10488,,,,,,,,239,,,3034,22357,18731,15,2375,,,,1236,,,22357
06/07/1988,8798,10498,,,,,,,,265,,,2562,22123,19030,11,2020,,,,1061,,,22123
13/07/1988,8850,10498,,,,,,,,293,,,1995,21636,18945,12,1472,,,,1207,,,21636
20/07/1988,8799,10498,,,,,,,,220,,,2650,22166,18793,15,2172,,,,1186,,,22166
27/07/1988,9374,10573,,,,,,,,215,,,2130,22291,18960,13,2211,,,,1107,,,22291
03/08/1988,9318,10573,,,,,,,,239,,,2145,22275,19157,12,2008,,,,1098,,,22275
10/08/1988,9424,10597,,,,,,,,204,,,2127,22351,19064,15,2322,,,,951,,,22351
17/08/1988,8720,10595,,,,,,,,204,,,2470,21990,18826,13,2110,,,,1041,,,21990
24/08/1988,8770,10595,,,,,,,,202,,,2257,21824,18727,12,1969,,,,1116,,,21824
31/08/1988,8693,10596,,,,,,,,417,,,2752,22457,18926,12,2245,,,,1274,,,22457
07/09/1988,9083,10675,,,,,,,,195,,,3101,23054,19245,15,2749,,,,1045,,,23054
14/09/1988,9226,10675,,,,,,,,195,,,2616,22712,19072,13,2477,,,,1150,,,22712
21/09/1988,9531,10675,,,,,,,,188,,,1387,21781,18839,13,1925,,,,1005,,,21781
28/09/1988,9445,10680,,,,,,,,186,,,1833,22144,18860,15,2310,,,,960,,,22144
05/10/1988,9583,10681,,,,,,,,185,,,1970,22418,18992,11,2410,,,,1005,,,22418
12/10/1988,9699,10681,,,,,,,,175,,,1883,22438,19262,14,2117,,,,1045,,,22438
19/10/1988,9503,10702,,,,,,,,174,,,1703,22083,19031,10,1922,,,,1120,,,22083
26/10/1988,9345,10702,,,,,,,,168,,,1874,22089,18938,13,2072,,,,1067,,,22089
02/11/1988,9699,10708,,,,,,,,264,,,1594,22264,19016,13,2460,,,,776,,,22264
09/11/1988,9994,10708,,,,,,,,166,,,934,21803,19196,12,1670,,,,924,,,21803
16/11/1988,10552,10652,,,,,,,,161,,,1237,22601,19202,14,2424,,,,962,,,22601
23/11/1988,10657,10648,,,,,,,,161,,,1106,22572,19120,362,1827,,,,1263,,,22572
30/11/1988,9615,10648,,,,,,,,326,,,1278,21867,19234,13,1611,,,,1010,,,21867
07/12/1988,10467,10660,,,,,,,,154,,,1250,22531,19494,14,2166,,,,857,,,22531
14/12/1988,11035,10645,,,,,,,,148,,,1259,23087,19870,16,2284,,,,917,,,23087
21/12/1988,9855,10661,,,,,,,,227,,,2276,23019,20409,14,1754,,,,842,,,23019
28/12/1988,9672,10661,,,,,,,,143,,,4047,24523,20990,17,2753,,,,764,,,24523
04/01/1989,9668,10661,,,,,,,,143,,,3189,23661,20754,12,2167,,,,729,,,23661
11/01/1989,9580,10666,,,,,,,,135,,,2028,22410,19720,17,1845,,,,827,,,22410
18/01/1989,9642,10667,,,,,,,,133,,,1750,22192,18943,15,2335,,,,899,,,22192
25/01/1989,9481,10667,,,,,,,,182,,,1083,21413,18720,10,1736,,,,947,,,21413
01/02/1989,9072,10672,,,,,,,,140,,,1441,21324,18727,15,1500,,,,1082,,,21324
08/02/1989,8517,10672,,,,,,,,128,,,2460,21777,18807,11,1859,,,,1100,,,21777
15/02/1989,8622,10597,,,,,,,,463,,,2462,22143,18681,11,2285,,,,1167,,,22143
22/02/1989,8338,10557,,,,,,,,248,,,2361,21504,18600,13,1624,,,,1266,,,21504
01/03/1989,9016,10597,,,,,,,,147,,,3011,22771,18616,16,2829,,,,1310,,,22771
08/03/1989,8543,10558,,,,,,,,202,,,2759,22062,18740,14,1933,,,,1374,,,22062
15/03/1989,8497,10484,,,,,,,,530,,,3046,22557,18670,13,2523,,,,1350,,,22557
22/03/1989,8804,10484,,,,,,,,208,,,2351,21846,18691,13,1670,,,,1472,,,21846
29/03/1989,8103,10484,,,,,,,,129,,,3128,21844,18768,12,1431,,,,1633,,,21844
05/04/1989,8114,10484,,,,,,,,120,,,3583,22301,18750,16,2181,,,,1353,,,22301
12/04/1989,8518,10484,,,,,,,,119,,,3251,22372,18773,15,2181,,,,1403,,,22372
19/04/1989,8527,10434,,,,,,,,119,,,2741,21821,18670,11,1627,,,,1514,,,21821
26/04/1989,8563,10435,,,,,,,,119,,,3103,22220,18733,14,2470,,,,1002,,,22220
03/05/1989,8819,10435,,,,,,,,121,,,2501,21876,18984,14,1917,,,,962,,,21876
10/05/1989,8635,10435,,,,,,,,118,,,3098,22286,19130,15,2137,,,,1004,,,22286
17/05/1989,8698,10435,,,,,,,,231,,,2620,21983,19296,14,1681,,,,992,,,21983
24/05/1989,9381,10464,,,,,,,,114,,,3061,23020,19520,15,2349,,,,1136,,,23020
31/05/1989,9320,10435,,,,,,,,350,,,3283,23389,19523,12,2709,,,,1144,,,23389
07/06/1989,9824,10366,,,,,,,,153,,,2021,22364,19564,14,1772,,,,1013,,,22364
14/06/1989,10598,10386,,,,,,,,126,,,1883,22993,19558,11,2461,,,,963,,,22993
21/06/1989,10789,10366,,,,,,,,111,,,1505,22771,19581,12,2270,,,,908,,,22771
28/06/1989,11570,10368,,,,,,,,109,,,1381,23428,19989,14,2394,,,,1031,,,23428
05/07/1989,11658,10230,,,,,,,,124,,,1944,23956,20422,12,2497,,,,1025,,,23956
12/07/1989,11825,10224,,,,,,,,105,,,1017,23172,20276,11,1778,,,,1107,,,23172
19/07/1989,12194,10230,,,,,,,,105,,,726,23255,20034,451,1741,,,,1029,,,23255
26/07/1989,12136,10248,,,,,,,,106,,,717,23207,20022,658,1522,,,,1005,,,23207
02/08/1989,12782,10240,,,,,,,,105,,,794,23920,20173,216,2364,,,,1167,,,23920
09/08/1989,12215,10124,,,,,,,,105,,,1098,23542,20383,15,2199,,,,945,,,23542
16/08/1989,12225,10136,,,,,,,,105,,,600,23066,20129,71,2040,,,,825,,,23066
23/08/1989,11650,10121,,,,,,,,105,,,704,22580,19880,115,1609,,,,976,,,22580
30/08/1989,11414,10131,,,,,,,,154,,,847,22546,19995,13,1522,,,,1016,,,22546
06/09/1989,11368,10137,,,,,,,,210,,,917,22631,20325,12,1335,,,,959,,,22631
13/09/1989,11163,10137,,,,,,,,93,,,1709,23103,20143,11,2031,,,,918,,,23103
20/09/1989,10941,10137,,,,,,,,130,,,1482,22689,19926,14,1907,,,,842,,,22689
27/09/1989,10752,10147,,,,,,,,148,,,1275,22322,19934,12,1313,,,,1062,,,22322
04/10/1989,10762,10041,,,,,,,,93,,,2107,23003,20138,11,1974,,,,880,,,23003
11/10/1989,10866,10041,,,,,,,,93,,,2453,23453,20379,12,2172,,,,889,,,23453
18/10/1989,10784,10041,,,,,,,,92,,,2349,23266,20133,16,2101,,,,1017,,,23266
25/10/1989,11026,10041,,,,,,,,116,,,1311,22493,19907,13,1664,,,,909,,,22493
01/11/1989,11424,9967,,,,,,,,142,,,1911,23443,19926,12,2727,,,,779,,,23443
08/11/1989,10913,9967,,,,,,,,79,,,1912,22871,20128,14,1952,,,,777,,,22871
15/11/1989,11103,9967,,,,,,,,189,,,1914,23173,20248,11,2037,,,,876,,,23173
22/11/1989,11049,9967,,,,,,,,81,,,1316,22414,20084,11,1351,,,,967,,,22414
29/11/1989,11039,9968,,,,,,,,84,,,1572,22663,20074,13,1797,,,,779,,,22663
06/12/1989,10872,9968,,,,,,,,50,,,2223,23113,20400,11,1831,,,,869,,,23113
13/12/1989,11367,9968,,,,,,,,50,,,2518,23903,20769,15,2283,,,,835,,,23903
20/12/1989,10937,10009,,,,,,,,49,,,2963,23958,21406,12,1696,,,,844,,,23958
27/12/1989,10909,10009,,,,,,,,99,,,3503,24520,22051,16,1644,,,,809,,,24520
03/01/1990,10800,10009,,,,,,,,46,,,3645,24501,21863,15,1867,,,,756,,,24501
10/01/1990,10807,10024,,,,,,,,87,,,2100,23019,20744,14,1488,,,,773,,,23019
17/01/1990,10160,10055,,,,,,,,56,,,1991,22262,19977,13,1495,,,,777,,,22262
24/01/1990,10695,10010,,,,,,,,109,,,1490,22304,19664,7,1744,,,,890,,,22304
31/01/1990,11229,10020,,,,,,,,554,,,1257,23060,19622,11,2536,,,,891,,,23060
07/02/1990,11340,9894,,,,,,,,46,,,841,22120,19731,10,1513,,,,866,,,22120
14/02/1990,11752,9894,,,,,,,,181,,,711,22537,19651,507,1433,,,,946,,,22537
21/02/1990,11344,9894,,,,,,,,179,,,798,22216,19573,458,1074,,,,1110,,,22216
28/02/1990,11505,9884,,,,,,,,104,,,1398,22891,19628,15,1965,,,,1283,,,22891
07/03/1990,11718,9885,,,,,,,,38,,,839,22480,19738,13,1614,,,,1115,,,22480
14/03/1990,11871,9885,,,,,,,,36,,,772,22563,19635,15,1851,,,,1062,,,22563
21/03/1990,11559,9925,,,,,,,,48,,,821,22353,19486,14,1689,,,,1165,,,22353
28/03/1990,11178,9925,,,,,,,,30,,,1757,22889,19543,12,2132,,,,1203,,,22889
04/04/1990,11474,9926,,,,,,,,64,,,1306,22770,19728,12,1831,,,,1199,,,22770
11/04/1990,11236,9926,,,,,,,,30,,,2054,23245,20031,10,2068,,,,1136,,,23245
18/04/1990,11701,9926,,,,,,,,105,,,1460,23191,20043,11,2205,,,,934,,,23191
25/04/1990,11801,9926,,,,,,,,105,,,1174,23006,19938,12,2044,,,,1012,,,23006
02/05/1990,12192,9682,,,,,,,,69,,,1340,23283,19949,11,2426,,,,897,,,23283
09/05/1990,11770,9682,,,,,,,,33,,,1349,22834,20092,13,1875,,,,854,,,22834
16/05/1990,11511,9682,,,,,,,,35,,,1526,22754,20219,13,1512,,,,1009,,,22754
23/05/1990,11825,9682,,,,,,,,111,,,1847,23465,20447,14,1895,,,,1109,,,23465
30/05/1990,11743,9682,,,,,,,,30,,,1676,23131,20396,10,1600,,,,1124,,,23131
06/06/1990,11779,9656,,,,,,,,33,,,1661,23129,20465,11,1537,,,,1117,,,23129
13/06/1990,11953,9656,,,,,,,,30,,,1742,23380,20434,12,1938,,,,997,,,23380
20/06/1990,11968,9656,,,,,,,,30,,,1699,23354,20454,12,1932,,,,955,,,23354
27/06/1990,12193,9656,,,,,,,,36,,,1836,23722,20789,12,1880,,,,1041,,,23722
04/07/1990,11360,9625,,,,,,,,63,,,3110,24158,21185,13,1819,,,,1141,,,24158
11/07/1990,11538,9625,,,,,,,,42,,,2414,23619,21138,13,1464,,,,1003,,,23619
18/07/1990,11460,9625,,,,,,,,61,,,2234,23380,20903,10,1413,,,,1054,,,23380
25/07/1990,11899,9625,,,,,,,,30,,,2195,23749,20824,15,1977,,,,933,,,23749
01/08/1990,11505,9649,,,,,,,,30,,,2309,23492,20997,10,1471,,,,1014,,,23492
08/08/1990,12153,9660,,,,,,,,57,,,2062,23932,21244,11,1671,,,,1007,,,23932
15/08/1990,11705,9649,,,,,,,,329,,,2691,24373,20968,16,2338,,,,1052,,,24373
22/08/1990,11904,9650,,,,,,,,30,,,2192,23776,20705,12,1909,,,,1150,,,23776
29/08/1990,12059,9650,,,,,,,,38,,,1619,23366,20867,15,1537,,,,948,,,23366
05/09/1990,12585,9594,,,,,,,,73,,,1199,23451,21154,14,1252,,,,1031,,,23451
12/09/1990,12849,9594,,,,,,,,50,,,658,23151,20993,123,999,,,,1036,,,23151
19/09/1990,12353,9594,,,,,,,,30,,,1176,23153,20670,11,1545,,,,926,,,23153
26/09/1990,12555,9613,,,,,,,,53,,,976,23197,20688,15,1523,,,,970,,,23197
03/10/1990,13261,9686,,,,,,,,45,,,594,23586,20906,74,1790,,,,816,,,23586
10/10/1990,13004,9686,,,,,,,,66,,,951,23706,21174,15,1633,,,,884,,,23706
17/10/1990,12870,9686,,,,,,,,57,,,667,23281,20814,428,1130,,,,908,,,23281
24/10/1990,12279,9686,,,,,,,,30,,,741,22736,20600,14,1206,,,,915,,,22736
31/10/1990,12522,9687,,,,,,,,142,,,1103,23453,20618,13,1783,,,,1040,,,23453
07/11/1990,12484,9687,,,,,,,,75,,,1089,23334,20903,12,1483,,,,935,,,23334
14/11/1990,11640,9687,,,,,,,,44,,,2332,23702,21077,11,1642,,,,973,,,23702
21/11/1990,10348,9687,,,,,,,,36,,,2708,22779,20881,12,832,,,,1054,,,22779
28/11/1990,10494,9687,,,,,,,,41,,,3464,23686,20898,14,1784,,,,990,,,23686
05/12/1990,10725,9687,,,,,,,,48,,,3036,23497,21152,15,1506,,,,825,,,23497
12/12/1990,10598,9688,,,,,,,,68,,,3938,24292,21498,12,1920,,,,861,,,24292
19/12/1990,10007,9750,,,,,,,,73,,,4979,24810,22117,13,1819,,,,862,,,24810
26/12/1990,10492,9750,,,,,,,,125,,,4843,25211,22749,11,1640,,,,810,,,25211
02/01/1991,10539,9751,,,,,,,,71,,,4370,24730,22854,11,1241,,,,624,,,24730
09/01/1991,9820,9751,,,,,,,,30,,,4024,23625,21789,15,1156,,,,664,,,23625
16/01/1991,10264,9751,,,,,,,,211,,,2383,22609,20821,5,1063,,,,720,,,22609
23/01/1991,9876,9752,,,,,,,,53,,,2737,22418,20567,12,1056,,,,783,,,22418
30/01/1991,10516,9752,,,,,,,,51,,,2292,22611,20530,11,1130,,,,939,,,22611
06/02/1991,10201,9619,,,,,,,,207,,,2256,22284,20623,11,825,,,,825,,,22284
13/02/1991,11984,9619,,,,,,,,30,,,1469,23102,20563,10,1462,,,,1068,,,23102
20/02/1991,12396,9620,,,,,,,,64,,,783,22862,20477,586,774,,,,1025,,,22862
27/02/1991,11911,9723,,,,,,,,148,,,810,22592,20487,84,1052,,,,969,,,22592
06/03/1991,13008,9688,,,,,,,,35,,,755,23485,20608,142,1740,,,,995,,,23485
13/03/1991,11864,9688,,,,,,,,83,,,1499,23134,20559,13,1657,,,,905,,,23134
20/03/1991,11718,9689,,,,,,,,30,,,1637,23075,20454,16,1737,,,,868,,,23075
27/03/1991,11589,9690,,,,,,,,30,,,2373,23682,20720,13,2032,,,,917,,,23682
03/04/1991,11357,9690,,,,,,,,60,,,1613,22720,20920,12,951,,,,837,,,22720
10/04/1991,11668,9690,,,,,,,,35,,,1590,22983,20771,10,1306,,,,896,,,22983
17/04/1991,11222,9690,,,,,,,,30,,,2659,23601,20561,11,2039,,,,991,,,23601
24/04/1991,11515,9690,,,,,,,,40,,,2059,23304,20634,13,1529,,,,1128,,,23304
01/05/1991,10888,9441,,,,,,,,51,,,3095,23475,20880,10,1455,,,,1130,,,23475
08/05/1991,10911,9441,,,,,,,,47,,,2601,23001,21078,11,766,,,,1147,,,23001
15/05/1991,10338,9452,,,,,,,,570,,,3889,24249,21282,14,1931,,,,1022,,,24249
22/05/1991,11060,9452,,,,,,,,73,,,3348,23933,21532,14,1335,,,,1052,,,23933
29/05/1991,11625,9452,,,,,,,,36,,,2865,23977,21457,14,1442,,,,1064,,,23977
05/06/1991,12064,9374,,,,,,,,30,,,2552,24020,21545,13,1450,,,,1011,,,24020
12/06/1991,12074,9374,,,,,,,,62,,,2304,23815,21524,10,1343,,,,937,,,23815
19/06/1991,12232,9375,,,,,,,,94,,,2604,24304,21527,10,1693,,,,1075,,,24304
26/06/1991,12636,9375,,,,,,,,62,,,2651,24725,21920,10,1857,,,,938,,,24725
03/07/1991,13009,9413,,,,,,,,38,,,2086,24545,22397,10,1058,,,,1081,,,24545
10/07/1991,13699,9414,,,,,,,,163,,,1047,24322,22261,14,1083,,,,964,,,24322
17/07/1991,13312,9414,,,,,,,,30,,,1818,24573,22005,13,1516,,,,1039,,,24573
24/07/1991,13930,9414,,,,,,,,32,,,752,24128,21966,39,1070,,,,1052,,,24128
31/07/1991,13682,9414,,,,,,,,381,,,1340,24817,22175,15,1557,,,,1070,,,24817
07/08/1991,13880,9414,,,,,,,,41,,,2122,25456,22534,14,1661,,,,1247,,,25456
14/08/1991,13900,9414,,,,,,,,235,,,1126,24675,22303,5,1183,,,,1184,,,24675
21/08/1991,13455,9414,,,,,,,,30,,,1408,24306,21968,15,1380,,,,943,,,24306
28/08/1991,13373,9414,,,,,,,,35,,,1500,24323,22232,13,1179,,,,898,,,24323
04/09/1991,13580,9464,,,,,,,,56,,,1946,25046,22508,11,1340,,,,1187,,,25046
11/09/1991,13448,9459,,,,,,,,30,,,1603,24540,22309,9,1076,,,,1145,,,24540
18/09/1991,12925,9460,,,,,,,,33,,,1691,24108,22059,11,990,,,,1048,,,24108
25/09/1991,12823,9460,,,,,,,,56,,,2498,24837,22090,12,1551,,,,1183,,,24837
02/10/1991,12911,9361,,,,,,,,48,,,2574,24894,22240,11,1426,,,,1217,,,24894
09/10/1991,13045,9361,,,,,,,,45,,,2214,24666,22338,12,1274,,,,1041,,,24666
16/10/1991,12768,9361,,,,,,,,37,,,2807,24973,22451,1,1483,,,,1038,,,24973
23/10/1991,12550,9362,,,,,,,,30,,,2488,24430,22124,13,1150,,,,1143,,,24430
30/10/1991,12273,9362,,,,,,,,54,,,2932,24621,22051,12,1387,,,,1171,,,24622
